timestamp,foot_lateral_distance,knee_lateral_distance,left_foot_heading,right_foot_heading
3.53333333333,0.157463426204,0.200311285477,-0.232126967935,-0.447974973474
3.56666666667,0.162473473554,0.199581126228,-0.236370280587,-0.43696892371
3.6,0.167549592341,0.1986542834,-0.240397231153,-0.425851389958
3.63333333333,0.172622893994,0.19755447672,-0.244009132417,-0.414358175063
3.66666666667,0.177668833874,0.196332915168,-0.247078254984,-0.402306527351
3.7,0.182700688785,0.195058701026,-0.249583529844,-0.389563655119
3.73333333333,0.18775921747,0.193806023662,-0.251608193205,-0.37599000746
3.76666666667,0.192895845666,0.192640441963,-0.253302939951,-0.361382278729
3.8,0.198149417603,0.191607476947,-0.254827755466,-0.345450886767
3.83333333333,0.20351944218,0.190726214183,-0.256292528775,-0.327859484167
3.86666666667,0.208941509835,0.189989274882,-0.257716558975,-0.308332330101
3.9,0.214272989853,0.189369026977,-0.259017829726,-0.286807968474
3.93333333333,0.219298501156,0.188828713387,-0.260031243872,-0.263598642192
3.96666666667,0.223763419766,0.188336386564,-0.260550549309,-0.239512602854
4,0.227392291852,0.187960467424,-0.26066932761,-0.216369682139
4.03333333333,0.230133678283,0.187656864991,-0.260308863485,-0.196091827026
4.06666666667,0.232064134982,0.187437782534,-0.259677376134,-0.180512146878
4.1,0.233398279221,0.187327271274,-0.259119452016,-0.170725136685
4.13333333333,0.234389346931,0.187348616497,-0.258974762355,-0.166802553789
4.16666666667,0.235231863263,0.187509245925,-0.259425221246,-0.167877957934
4.2,0.23601390829,0.18779118351,-0.260424488011,-0.172541445427
4.23333333333,0.236727150966,0.188153572926,-0.261751184224,-0.1793333994
4.26666666667,0.237312600708,0.188547079564,-0.263142488676,-0.187104478411
4.3,0.237710810045,0.188931438347,-0.264411307259,-0.195121674801
4.33333333333,0.237890333031,0.189283801582,-0.265470875163,-0.202953914541
4.36666666667,0.237821803929,0.189579547971,-0.266216299096,-0.210123962489
4.4,0.237484274213,0.189780570014,-0.26646612529,-0.215975879807
4.43333333333,0.236899732804,0.189862157779,-0.266076949451,-0.220104190992
4.46666666667,0.236106849624,0.189810545748,-0.264917072092,-0.222356976708
4.5,0.235142681208,0.189619387216,-0.262837379517,-0.222803880304
4.53333333333,0.234019489996,0.189283018391,-0.25963383863,-0.221677354508
4.56666666667,0.232701912779,0.188788713282,-0.255014122238,-0.219299666345
4.6,0.231090505926,0.188110798565,-0.248581409451,-0.216009952785
4.63333333333,0.229017305634,0.187209219584,-0.23984527535,-0.212104909404
4.66666666667,0.226257022497,0.186033924265,-0.228263636663,-0.207802942085
4.7,0.222553946348,0.184534599825,-0.213312388055,-0.203235228669
4.73333333333,0.217660445144,0.182673450782,-0.194572259617,-0.198459805917
4.76666666667,0.212666487162,0.181001104199,-0.171307190084,-0.193489038108
4.8,0.210217689209,0.180776576187,-0.141477131777,-0.188318836789
4.83333333333,0.207035943616,0.180657399636,-0.105656155239,-0.182950361717
4.86666666667,0.203266737578,0.180771352869,-0.0637493969354,-0.177400108845
4.9,0.199135362956,0.18125921218,-0.0158844795514,-0.171699529776
4.93333333333,0.194908152923,0.182253284761,0.0375633726415,-0.16588835753
4.96666666667,0.190846879374,0.183855088484,0.0959085933202,-0.160006053902
5,0.187166560215,0.186116273388,0.158054324969,-0.154084230714
5.03333333333,0.184005607727,0.18902614078,0.222394192744,-0.148141013103
5.06666666667,0.181413732516,0.192507893877,0.286798995545,-0.142177102809
5.1,0.179358392562,0.196424311582,0.348770683717,-0.136173017462
5.13333333333,0.177746216289,0.200592046563,0.405774793736,-0.130087426425
5.16666666667,0.176452891749,0.204802351148,0.455650871654,-0.123857307149
5.2,0.175354046557,0.20884491966,0.496938278462,-0.117401334955
5.23333333333,0.174350493087,0.212530951846,0.529001321879,-0.110627947444
5.26666666667,0.173383285024,0.215711703141,0.551950251391,-0.103448514324
5.3,0.172436660092,0.218289736626,0.566440753243,-0.0957941446175
5.33333333333,0.171529620197,0.220221625506,0.573449437487,-0.087632672844
5.36666666667,0.17069924828,0.221512579492,0.574088423191,-0.0789813695659
5.4,0.169980515821,0.222204957039,0.569479570287,-0.0699116283217
5.43333333333,0.169387932683,0.222363573075,0.560681350321,-0.0605441228582
